Frame,Fx,Fy,Fz,Cx,Cy
820,-8.406004,-3.7986530000000003,566.8430000000001,0.8007074522166076,0.34578779985203645
821,-8.059926,-2.634471,570.3916,0.8001570464008718,0.34726981605478346
822,-7.305558,-0.1335533,575.4886,0.8001274861057743,0.34860576197844717
823,-6.95954,1.58400336,580.2239999999999,0.800391888939237,0.3499622600004718
824,-6.947524,2.4590225,584.8453,0.8010542933111335,0.3510839622987188
825,-6.0636849999999995,4.140047,589.5398,0.8011521794139073,0.35251976444737426
826,-6.434389,5.851820999999999,591.5687,0.8007476456398036,0.3541801941195403
827,-7.114053,5.417918,590.8229,0.8001455032086454,0.3555523464081726
828,-8.457104,3.7509,588.1985999999999,0.7987668327127253,0.35701385090795335
829,-9.246244,2.355289,585.1489,0.7972673594472511,0.35864479023699913
830,-9.767489000000001,0.74143679,582.2674,0.7958787446795013,0.35981186096484163
831,-10.309601,-1.595317,580.9128,0.7943255069953279,0.36143341721433275
832,-10.053067,-3.2293459999999996,580.3224,0.793082307147667,0.3632905228623173
833,-9.804784999999999,-3.535431,581.3232,0.7916874956252604,0.3648201713549658
834,-9.98443,-3.9655569999999996,582.6018,0.7906228376071123,0.3661104088818549
835,-10.379876999999999,-5.478821,584.7163,0.7896789456645917,0.36743823463798586
836,-10.82124,-6.493348,586.1904000000001,0.7888378095306627,0.3683479946413928
837,-11.01377,-6.247307,586.5616,0.7882045406670134,0.3696064538567956
838,-11.491389999999999,-6.027939,589.3867,0.7872858956927573,0.37122997464686086
839,-12.85654,-6.316086,589.8417000000001,0.78723800377504,0.37250232645277676
840,-13.19098,-5.894946,589.6077,0.7868301165267608,0.37371338422249345
841,-13.5519,-5.2172350000000005,588.881,0.7863714897000572,0.37440956694156063
842,-13.92211,-5.086632,589.0759,0.7858620685811869,0.37575121312987475
843,-14.49224,-5.778872,587.1373,0.7854966708263775,0.37660640703338744
844,-14.59936,-6.066478,585.8163000000001,0.7854430873349704,0.37785961869581025
845,-14.417150000000001,-5.697004,584.0255,0.7852896221636302,0.37836333434909253
846,-14.36248,-5.498175999999999,584.1434999999999,0.7855699455697179,0.37871879564455
847,-13.918940000000001,-5.117891,583.0739,0.7857728242553825,0.378936264545552
848,-13.18837,-4.540372,582.9662000000001,0.7863712374116893,0.37905843137281636
849,-12.66471,-3.894339,583.5152,0.7867808399466909,0.3794255205100042
850,-12.98338,-3.598394,583.4648,0.7871367307874395,0.37969697152583615
851,-12.950040000000001,-3.872325,583.1578,0.7875077398108713,0.3802295306546259
852,-13.3101,-3.4814979999999998,583.1359,0.7880906347289469,0.3803587469124485
853,-13.3392,-2.556034,583.2918999999999,0.7888469095578787,0.38011849360315164
854,-13.319370000000001,-1.8201805,583.8692,0.7896406235130532,0.3803374271147536
855,-12.971880000000002,-1.14025881,585.2464,0.7899424313273387,0.38082584405604986
856,-12.74123,-0.543143774,585.7206,0.7896154735466443,0.3814277396315182
857,-12.510259999999999,-1.2595634,585.6616,0.7895659132973251,0.38210538840963815
858,-12.92406,-2.060229,585.4096,0.7895181015076452,0.38285267453763505
859,-12.885679999999999,-2.6513660000000003,585.5861,0.7889089531113156,0.3840470597386695
860,-12.892330000000001,-2.7029609999999997,584.3484000000001,0.7885188912759489,0.38545321788017906
861,-13.583070000000001,-2.902857,584.3529000000001,0.7877881187893465,0.38676547412471257
862,-14.280809999999999,-3.2596200000000004,585.6598,0.7867932792075522,0.3883417143473381
863,-15.25103,-3.4417340000000003,586.9064000000001,0.7859783387381564,0.3897915835904028
864,-16.20951,-3.9124220000000003,587.4595999999999,0.7854561900709149,0.3913170395183213
865,-16.82537,-4.869076,586.9837,0.784885970842154,0.39241113223123525
866,-17.488,-5.35047,585.2034000000001,0.7843941667510328,0.39351077388863664
867,-18.066560000000003,-5.063489,584.9218,0.7836601080694523,0.39458571593378716
868,-18.762999999999998,-5.299169,585.2998,0.7831741427138611,0.395741103132431
869,-19.31663,-5.976982,584.4876,0.7828230114871852,0.39672640934511927
870,-19.6602,-6.713385,582.6535,0.7823488782905299,0.3974752038707599
871,-20.0296,-6.894012000000001,581.8716000000001,0.7818573347108216,0.39811133259519205
872,-20.41485,-7.771311,581.0595000000001,0.7820689052706117,0.3984227634875745
873,-20.67078,-8.487925,580.2328,0.7818733696422864,0.3987950927608736
874,-20.37228,-8.891248000000001,581.1337,0.7817248870261203,0.39885108659978896
875,-20.3522,-9.10595,582.1991,0.7817189208641326,0.39926262343144703
876,-20.29354,-8.628376,583.2266,0.7819764932360777,0.39930082793001215
877,-20.31859,-8.72282,584.1395,0.7825774689950853,0.39926923092247646
878,-20.01631,-8.601806999999999,584.0354,0.782962108860114,0.39910529147776985
879,-19.799,-8.618027999999999,584.0669,0.7840427457665406,0.3988527836433004
880,-19.403969999999997,-8.107392,584.3924,0.7846054400184714,0.3989381918117867
881,-19.791069999999998,-7.361101000000001,584.8068000000001,0.7854707150554509,0.3986484270962324
882,-19.58146,-6.747426,585.661,0.7862659087490703,0.398388017283384
883,-20.62482,-6.2790680000000005,586.1193000000001,0.787242061419329,0.39804429100893457
884,-20.25658,-6.079396,586.1166999999999,0.7885027634917735,0.39752729254913594
885,-19.97412,-5.534901,585.3081,0.7896615026706133,0.39650650767264006
886,-19.93112,-4.770281,585.1568,0.7911399660532706,0.39543621397554457
887,-19.12186,-4.265677999999999,584.1047000000001,0.7927598468065985,0.39402021368828677
888,-18.90777,-3.531232,584.7738,0.7943505299842659,0.3930315591694877
889,-18.63747,-3.130337,585.6964,0.7957828165066229,0.3922096643906604
890,-18.28464,-2.7289450000000004,585.2028,0.7972032966402806,0.39181384389608637
891,-18.81324,-2.241685,586.3586,0.7983204836062604,0.3912649802789457
892,-18.48846,-1.6143334,584.6003,0.7995300330412058,0.39065043913024683
893,-19.11253,-1.01148843,584.8422,0.8006078806740234,0.38972382828205554
894,-19.04246,-0.43870491300000003,584.0008,0.8022581715244499,0.38863844699134587
895,-19.032,0.00028644000000000033,584.1051,0.8033958678225798,0.3875382400433932
896,-18.99911,0.1710352,584.8115,0.8049325451840049,0.38668331016181196
897,-18.72474,0.134832071,584.2812,0.8055332520862605,0.38600872101511335
898,-18.57465,-0.29556655,584.1705,0.8064109493109708,0.38505347890986746
899,-18.34665,-0.573799,583.7171000000001,0.8072898099586281,0.38425427827373876
900,-17.99441,-0.506629252,582.8303,0.8077054657526583,0.3832307542229153
901,-18.02074,-0.3051003,582.0555999999999,0.808687432478332,0.3818075546358251
902,-17.554009999999998,-0.352348943,581.3504,0.8097735514542164,0.38019628962005375
903,-17.05191,-0.037858156000000004,581.7371,0.8112276016553496,0.37807325813477505
904,-16.04799,0.21945918,582.092,0.8128648009677644,0.3754795800875014
905,-14.992250000000002,1.0980275000000002,582.7259,0.8143953746262416,0.37281065207954084
906,-13.627559999999999,1.7661266000000002,584.741,0.8164128259485617,0.36968869576148183
907,-12.30676,2.4632109,585.4119,0.8188684533432198,0.36622600839680336
908,-10.202553,3.847726,587.6714,0.8208075961072068,0.3624134406068647
909,-8.636133,5.470389,587.8485,0.8235803166485505,0.3575876568589011
910,-5.8101140000000004,6.8925399999999994,588.0599,0.826596072843852,0.3519032457688936
911,-2.4827614000000002,8.123877,588.6252999999999,0.830039782158979,0.3459000717396481
912,1.16168988,9.889752,590.4616,0.8335050551857913,0.339412808174843
913,4.233865,11.84646,591.1684,0.8369879416183054,0.33326246905607815
914,7.2797730000000005,13.54565,591.2743,0.8407686424941445,0.32736502670330103
915,10.299034,15.33091,591.4865,0.8434733219804569,0.32208326331628523
916,12.33295,17.53493,591.0977,0.8461667272497968,0.31732277910987383
917,13.93526,18.929250000000003,590.8851999999999,0.8487961840251483,0.3130020192372406
918,15.29092,19.69363,591.1335,0.8515093704699984,0.3091169236332198
919,16.03074,20.610570000000003,591.9456,0.8534153870011039,0.3054885865475492
920,16.46309,22.08023,592.7547999999999,0.8549115130100343,0.3028761847206087
921,16.52389,22.98714,592.7945,0.856110134760595,0.30061273945880473
922,16.60359,23.41578,592.1569999999999,0.8574362650895655,0.2985284604070737
923,17.33289,23.13063,590.3592000000001,0.8584393172181951,0.29682432523187446
924,17.77439,22.66351,588.4146,0.8588467278250361,0.29516478911071486
925,18.20489,21.90011,586.0171,0.8590715118146532,0.29414126730439516
926,18.16196,20.916739999999997,581.6403,0.8595285346546163,0.2928851864991314
927,18.03018,20.03136,577.9594,0.8597612912971527,0.2921879723226727
928,17.63541,18.961009999999998,574.3956000000001,0.8602341922949549,0.2916551638220105
929,16.84121,18.84494,574.5321,0.8596999206360406,0.2913446792509268
930,16.83089,18.089599999999997,573.2287,0.8598234133494813,0.29085612865034677
931,16.81567,16.908830000000002,573.9638,0.8594584371520823,0.2906796462494333
932,16.94783,15.76321,573.3319,0.859143675019151,0.2903437040487908
933,16.95569,14.247710000000001,573.8264999999999,0.8583760838649225,0.2903174580500477
934,16.85866,12.7757,573.0148,0.8576817382950941,0.28981202363119635
935,16.50819,11.81146,571.4997999999999,0.8567833086068791,0.28980058325382974
936,15.56644,11.41574,570.3964,0.8564725350845815,0.28973027159093695
937,14.527269999999998,11.52019,570.8219,0.8563995951162591,0.28945427849207195
938,13.62976,11.617329999999999,571.9891,0.8566434543330896,0.28948530506079573
939,13.627889999999999,11.876059999999999,573.8559,0.8564512073849644,0.28948696172506827
940,13.856819999999999,11.98988,573.0559000000001,0.8563198269396292,0.289524401743545
941,14.197790000000001,12.24533,571.8095999999999,0.8565712463278121,0.28923368579687925
942,14.095930000000001,12.60876,572.3806000000001,0.8566999689054751,0.28934572268544656
943,14.067089999999999,12.91524,572.8318,0.8569605486350993,0.2891172921924975
944,13.62939,13.135349999999999,575.4082000000001,0.8571381000523315,0.2893602114760852
945,13.65616,13.43243,576.7864,0.8574026686876284,0.28922524188796556
946,14.092099999999999,13.738,577.6757,0.8577543340113826,0.289395722568891
947,14.34017,14.31766,577.6701,0.8573536607253051,0.28910621814021364
948,14.17343,15.18477,580.0011999999999,0.8570252729211001,0.28971869832515795
949,13.92166,15.929920000000001,581.9376,0.8567535680673505,0.29065055102540027
950,13.88233,16.24091,586.2198999999999,0.8559720650156951,0.2918962499897786
951,13.987309999999999,15.266219999999999,587.7335999999999,0.8552221376909793,0.29283922131688506
952,13.93666,13.827119999999999,589.2900999999999,0.8544115593552452,0.2938645660211373
953,13.47202,12.2075,589.9661,0.853305508387461,0.2950580173469416
954,12.69703,10.336273,591.4444000000001,0.8519106468160462,0.2965280782872398
955,12.17061,8.235859999999999,592.0122,0.8503261737639042,0.29796436165396645
956,11.77953,7.1321579999999996,591.705,0.8491055191967793,0.2997530900065558
957,11.59535,7.604904,589.5138,0.8480970095759102,0.3008452229527735
958,11.10347,8.918264,589.1594,0.8471167643944009,0.30192668156211927
959,10.54703,9.978502,589.5083999999999,0.8466234892777293,0.3034375539067509
960,10.582249999999998,10.355529,590.9812,0.8459894552663512,0.30475262802345143
961,10.5666,10.218567,593.2046,0.8458238533136037,0.30606911707727835
962,11.020529999999999,10.298121,596.1424,0.8446549036042038,0.308056548997243
963,10.95046,9.915643,597.056,0.8436296788282152,0.3103082617525248
964,10.591922,9.544614,596.8934999999999,0.84283470638211,0.31179019423169974
965,10.070399,9.391337,594.8687,0.842142876928839,0.31335613407144036
966,8.837953,9.315331,592.1573000000001,0.8414355037022286,0.31450772189174536
967,7.220857,9.284258,589.2395,0.8411522297339085,0.31588768097275904
968,5.780818,9.191526999999999,586.9438,0.8405867673326558,0.3170131391059962
969,4.25312,9.309475,585.9798,0.8403381023752443,0.3181941281961472
970,3.7053869999999995,9.744710999999999,585.0,0.840260560177088,0.31903060247549175
971,3.30642,9.360804,584.6621,0.8397097055656906,0.3202549725133489
972,3.316617,8.862997,583.9667999999999,0.8393508329070682,0.32107147555302074
973,3.216665,8.519434,582.5166,0.8389506110611158,0.32224184445316395
974,2.923295,8.077219,581.0801,0.8385128104720494,0.3231390546418115
975,2.75454,7.641319,580.7074,0.8378926245416907,0.32375582826047977
976,2.466484,7.386951999999999,580.2248,0.8377463594602028,0.3246926160529052
977,2.1707650000000003,6.934583999999999,580.8172000000001,0.836744856253939,0.3257446502441001
978,1.5214836,6.192821,580.5762,0.8362821870455905,0.32696403158582477
979,1.32731,5.466182,580.466,0.8355283762082145,0.3284355745478393
980,0.32278039999999997,5.359015,581.7357,0.8348397287801212,0.33006894013648763
981,-0.47215843,5.529189000000001,583.3098,0.8342035932637067,0.33162245971063403
982,-1.1604499000000001,5.570409,585.1198,0.8334187845065394,0.3331532212623701
983,-1.772801,5.455721,585.3052,0.8330369889323684,0.3344610341329458
984,-2.404302,5.314218,586.4970000000001,0.8323452901826375,0.3362500613916875
985,-2.693273,4.3915619999999995,585.2274,0.8314156678658204,0.33742970576207015
986,-2.5224,3.7764189999999997,585.5639,0.8306392107623625,0.33883792947320046
987,-2.928673,3.171903,584.8199999999999,0.8295939032304839,0.3399362673646519
988,-3.359413,2.662241,583.7909,0.829092654835285,0.34159097569375724
989,-3.791342,2.4274370000000003,583.0139999999999,0.8283247943881967,0.3428935471905271
990,-4.514679,1.9994710000000002,582.8877,0.8275098876076413,0.34431801204481616
991,-5.345608,2.231155,582.664,0.8269817328600902,0.34558228947273273
992,-6.192151,2.814178,582.1083,0.8267884304644417,0.3465940254044049
993,-6.8045100000000005,3.2135779999999996,584.4321,0.826475873291421,0.34778792099619393
994,-7.166083,3.174112,585.7239,0.8261729927482199,0.34855372390755573
995,-6.861184,3.282775,585.9303,0.8258127480549111,0.34908961421904017
996,-6.345088,2.6934709999999997,586.4051999999999,0.8250135017080702,0.3495104011166041
997,-6.050049,1.7996789,585.0657,0.8243954673509372,0.35013370797586607
998,-5.545554,0.8781083900000001,584.2587,0.8236220348411353,0.35080074282898976
999,-5.867215,0.50155601,583.7373,0.8227199860874546,0.3516863801116756
1000,-6.167282,0.5735696100000001,582.7837999999999,0.8222920722778204,0.35208133233463973
1001,-6.394672,0.47208297000000005,582.8625,0.8220087298917249,0.35280701575676104
1002,-6.721013999999999,-0.002339199999999997,582.9852,0.8218119494716427,0.35330082008508584
1003,-6.6730599999999995,-0.24242274,582.6181,0.8216278262158129,0.35392402033449416
1004,-6.883641,0.560255,583.6659999999999,0.8210244976484662,0.3544543586929252
1005,-7.022315000000001,0.9491547,584.4457,0.8204446967114416,0.35476785765915214
1006,-6.849112,0.9508207000000001,584.6103,0.8200250018119599,0.35526027512985053
1007,-6.467005,0.8200945000000001,584.2131,0.8199902319734855,0.35555795395028034
1008,-6.133102,0.695979983,584.3574000000001,0.8195685285588837,0.35620055821622726
1009,-6.033444,0.7093129,583.3212,0.8195211241445672,0.3567229018402941
1010,-6.089018,0.873528,584.098,0.819500843933221,0.3569670833971893
1011,-5.982226,1.0252211,584.3607,0.8194004608182304,0.3577180329531015
1012,-6.321232,1.290507,584.2363,0.8191313221535099,0.3580098914140933
1013,-6.352985,1.59535794,583.3333,0.8188665292646549,0.35841991898793657
1014,-6.5361720000000005,1.3772636,583.7062,0.8192707163177333,0.35893829258981447
1015,-6.552253,1.1767976,583.8407,0.818969773237799,0.35951822356263774
1016,-6.80195,0.9936317129999999,583.7411,0.8188415859033806,0.3599514269470828
1017,-6.985142999999999,1.07023627,583.0962999999999,0.8187243449546747,0.36024325953136105
1018,-7.119591,1.0859477,583.0921000000001,0.8181450610689435,0.3608972851465569
1019,-7.311107,1.6499764,582.58,0.8181636439355453,0.36099787727879823
1020,-7.549294000000001,1.6446111,582.6073,0.818629425473361,0.36148463754251126
1021,-7.748002,1.5413773,582.656,0.8189057837188344,0.36163316834961506
1022,-7.542090999999999,1.5041993,582.8643,0.8187983991886659,0.3619471623240485
1023,-7.214398,2.228935,583.0696,0.8187628008275107,0.3621056927601895
1024,-7.19512,2.845894,583.2814000000001,0.8188002125633658,0.362458768064509
1025,-7.266481000000001,3.38707,584.2524999999999,0.8191408286310669,0.3627575665031326
1026,-7.150243999999999,4.048508,584.8071,0.8195550931354332,0.36277231486311373
1027,-7.167874,4.236549,585.5871,0.8199885518147605,0.36287499314375654
1028,-6.643938,4.662695,587.1028,0.8198896596063223,0.36308759381381717
1029,-6.535191,4.656999,588.2403999999999,0.8197790335034705,0.3631944252018443
1030,-6.130019,4.50298,587.865,0.8197151182443683,0.3632459357585673
1031,-6.302452,4.356727,587.203,0.8197656027312392,0.3633168663209885
1032,-5.997082000000001,4.343025,586.2662,0.819743328679408,0.3634738878233855
1033,-6.036433000000001,4.617324,586.7253,0.8199282606495929,0.36336060794872316
1034,-6.0873170000000005,4.922185,586.9653000000001,0.8199424795918752,0.36335019151073433
1035,-6.097002,4.755988,585.9999,0.8199232366261491,0.36338864526828896
1036,-5.87849,4.817924,584.8181,0.8199043068296252,0.36326533530517335
1037,-5.82507,4.686401,584.2765999999999,0.8200069333541193,0.3632160196588705
1038,-5.790786,4.100666,583.5742,0.8200938919106375,0.36307110647400365
1039,-5.696854,3.506624,584.3554,0.8195987965825152,0.36313856669466293
1040,-5.7663199999999994,2.8830359999999997,583.8844,0.8193200288360073,0.36329985483405003
1041,-5.617438,2.4878681,582.8799,0.819071258553498,0.36337347602896175
1042,-5.686285,2.4513469999999997,582.3231,0.818782137958077,0.3631270113006467
1043,-5.308177,2.38667345,581.6589,0.8183391341476589,0.36296236179061103
1044,-5.249046,2.4599190999999996,581.3802,0.8185182762651966,0.3627179295122104
1045,-5.186955,2.51965,581.1849,0.8188695918639581,0.3625851403207574
1046,-4.889584,2.824481,582.6915,0.8190273968380968,0.36303094451256934
1047,-4.8496749999999995,3.2649868,582.8924,0.8189824766707954,0.36315708046568984
1048,-4.730621,3.77165,584.9123,0.8185565690565243,0.3633099653786343
1049,-4.884593,4.2070050000000005,584.5546,0.8187771867372302,0.36318929362568453
1050,-4.682437,3.897846,584.7484999999999,0.81923963145505,0.3631712859200965
1051,-4.702188,4.068091,585.7821,0.8192290955467266,0.36306102421896774
1052,-4.330249,4.381724,585.6799,0.819249413024264,0.3631672831955604
1053,-4.008795,4.573794,585.6011000000001,0.8192980955974974,0.3628715147184311
1054,-3.915406,4.427151,585.7511,0.819286335439414,0.3629820097064706
1055,-3.935136,4.431928,586.0779,0.8192318555620755,0.3627955356225737
1056,-3.9549849999999998,4.364987,585.8922,0.8194018273308249,0.36290727546787604
1057,-3.6359990000000004,4.263529,585.1374,0.8193512623532418,0.3631144654117489
1058,-3.9778589999999996,4.162679,584.1667,0.8195108746724691,0.362933435404427
1059,-4.131126,4.183835,584.5052,0.8194084611062802,0.36261177195381367
1060,-3.9309490000000005,4.024062,584.4187,0.8192447135283679,0.36254019069350163
1061,-3.847153,3.4753999999999996,583.3671,0.8193383927675152,0.3623615151608935
1062,-3.1884889999999997,3.5776759999999994,583.1152,0.8191678848066811,0.36238194229217024
1063,-2.900423,3.3310470000000003,583.379,0.8189104083894098,0.36252343973931717
1064,-2.652835,3.449924,583.0493,0.8193726319171573,0.3625637753476129
1065,-2.74893,3.265574,583.6850000000001,0.8194229292506396,0.3627503862777445
1066,-2.744978,3.926673,583.0686,0.819314376035438,0.3625087692293613
1067,-2.9879919999999998,4.444737,583.6627000000001,0.8195382982409753,0.36259374084031043
1068,-3.498688,4.534917,584.0479,0.8196479740498169,0.36237767264053333
1069,-3.281644,4.413331,584.9323999999999,0.8198108019726776,0.3624803435572376
1070,-3.4913490000000005,4.280655,585.7143,0.819930191307761,0.3621787023014911
1071,-3.126258,4.46363,586.0215000000001,0.8199700469758385,0.36228125594268484
1072,-2.877516,4.637834,584.9665,0.820169770069157,0.36200447081068665
1073,-2.536627,4.837441,584.3516,0.8200130627900337,0.36158663638765554
1074,-2.474983,4.887698,583.6803,0.8203434329786949,0.36148119397472805
1075,-2.5014899999999995,4.906809,584.1495,0.8206531923211868,0.36118363836204537
1076,-2.419648,5.570927,583.4836,0.8209548638889889,0.3612189185615893
1077,-2.6197399999999997,5.96369,584.4826,0.8211298049566054,0.36098710427350256
1078,-2.5167189999999997,6.305959,584.4978,0.8213747338435562,0.36112078870654185
1079,-2.4824,6.018098,584.5842,0.8213930286155584,0.361352351425945
1080,-2.23867,6.32809,585.3946,0.82140998016856,0.36133317525972664
1081,-2.272607,5.762453,585.2059,0.8215522416740416,0.36140036151247323
1082,-2.256335,5.532179999999999,584.8905,0.8214478296233503,0.3613950739638494
1083,-2.176666,5.588865,584.3479,0.8211555141653296,0.36154286595146057
1084,-1.8403829999999999,5.459034,583.4117,0.8214722672081549,0.36143911807070733
1085,-1.832462,5.568155,583.2073,0.8214817410498924,0.3612396384027642
1086,-1.791149,5.383539000000001,583.0745,0.8215452096671786,0.3616970691493474
1087,-1.6956980000000001,5.791019,584.2375,0.8216158423565556,0.36165571120462847
1088,-1.9429159999999999,6.13535,584.6123,0.8219470659242873,0.3618486657150165
1089,-1.931942,6.110483,584.6014,0.8218661443560606,0.36189847923020796
1090,-2.277354,6.331973,584.7234000000001,0.8222300186599718,0.36208037560662387
1091,-2.049303,6.285419,584.6096,0.8221249507198426,0.362028462834043
1092,-2.0498339999999997,6.126780999999999,584.6989,0.8216055783361957,0.36261530563582633
1093,-2.030404,5.7664670000000005,584.6338,0.821704659406319,0.3624696554544216
1094,-1.860727,5.591427,584.6863000000001,0.8211462896029188,0.3628309135445053
1095,-2.285006,4.942004,582.9429,0.8210316943755764,0.3629045512004317
1096,-2.294283,5.3494079999999995,582.8738,0.8206334845384713,0.36309089825228064
1097,-2.77792,5.360926,581.9974,0.8206894114771563,0.3632179874179452
1098,-2.748312,5.220206,582.6675,0.820568187588868,0.36326831230153406
1099,-2.643634,5.349003,582.9206,0.8204300556220752,0.3636395084187685
1100,-2.558972,5.1820059999999994,582.8507,0.8201611814303295,0.3637357485622283
1101,-2.64848,5.452396,583.5098,0.8199818312202817,0.36395886526656895
1102,-2.539799,5.595791,583.4978,0.8198464622578052,0.36412860013540277
1103,-2.7320130000000002,5.751671,584.7456,0.8194450803233222,0.364499130286363
1104,-2.852437,5.9742049999999995,585.058,0.8189495874482005,0.36455649335116613
1105,-3.2893369999999997,5.758105,585.3459,0.8188119522028383,0.3649722720554478
1106,-3.338015,5.527054,585.8109000000001,0.8183228247477267,0.3650769966597962
1107,-3.4555,5.563771,586.5413000000001,0.8179380197886393,0.36562794775296303
1108,-3.509326,4.741967,586.6461,0.8173526556713288,0.3658336904074254
1109,-3.6537669999999998,4.1417090000000005,585.5424,0.8165318605588929,0.3660072636550804
1110,-3.9758179999999994,4.157168,584.5355000000001,0.8164961915420651,0.36600229437560156
1111,-4.163241999999999,4.262133,584.0735,0.8160589427725423,0.3660214227459115
1112,-4.543036,4.5759680000000005,583.7402,0.8158301096770921,0.36603512822024703
1113,-4.290907,4.25981,584.0335,0.8157780082337898,0.3660838268814791
1114,-4.396127,3.9387230000000004,583.8923,0.8157043114280075,0.3660651817046906
1115,-4.119486,3.8079480000000006,584.6278,0.8155480340974306,0.3660724322596865
1116,-3.8046599999999997,3.8489379999999995,583.9881,0.8154154176157331,0.36609437184223026
1117,-3.7004080000000004,3.658007,583.7963,0.8152226968551994,0.36616248893083037
1118,-3.30856,3.690238,583.7765999999999,0.8153167606570836,0.36613116601310064
1119,-3.462229,3.7369630000000003,583.809,0.8152414318495212,0.3662960471207244
1120,-3.6046419999999997,3.7499409999999997,583.9694,0.8153648630136958,0.36625121620047385
1121,-3.7287329999999996,3.800209,583.4908,0.8152610259080063,0.3661423155173629
1122,-4.04319,3.821224,582.9961999999999,0.8154823794347527,0.3660967434437108
1123,-3.9974800000000004,4.187323,583.5585,0.8154667559388523,0.3659088160458257
1124,-4.108355,4.593172,584.2259,0.8155058302953204,0.36586777150822825
1125,-3.8940089999999996,4.643032,584.4087999999999,0.8155465232300477,0.3656639528504383
1126,-3.4740360000000003,4.655015000000001,584.6890999999999,0.8154908317985647,0.36547691040349267
1127,-3.211642,4.715446,584.3181999999999,0.8153415905285835,0.365621532893218
1128,-3.172608,4.672916,584.6472,0.815107355914176,0.36554723675056294
1129,-3.098856,4.385906,584.4354000000001,0.8151541209436723,0.36528638329492896
1130,-3.068685,4.436267,583.7643,0.8152717011368059,0.36536538813138014
1131,-3.12191,4.601654,584.1681000000001,0.8154176101791422,0.36521029412032696
1132,-3.0673559999999997,4.393027999999999,584.1189,0.8153526191538634,0.36486954368902397
1133,-3.311848,4.484521,584.1531,0.8154962286894296,0.3647355873592205
1134,-3.222107,4.520656000000001,583.9058,0.8157697109335154,0.3644726577993192
1135,-2.752034,4.900815,584.7202,0.8155668968492875,0.3644707344587601
1136,-2.598552,5.319293,584.9309000000001,0.8151976547576882,0.3645177431206359
1137,-2.489392,5.1860610000000005,584.7248,0.8151090597507341,0.36444258648923994
1138,-2.195499,4.861141999999999,584.2101,0.8150527492110473,0.36416278411180153
1139,-1.9667919999999999,4.217377000000001,583.8849,0.815269294452634,0.3642686866950852
1140,-2.2132820000000004,4.1352910000000005,583.9913,0.8149318301556997,0.36395390403483424
1141,-2.422726,3.8548180000000003,584.196,0.8146263672532934,0.3637379259642959
1142,-2.33994,4.154685,583.8216,0.814734216360027,0.36346468365447404
1143,-2.167607,4.452344999999999,584.7257,0.814610967485541,0.3636239103756548
1144,-2.163913,4.511737999999999,585.8978,0.8144744333495814,0.36341061395885943
1145,-1.885578,4.511399,585.7931000000001,0.8144066512889061,0.36310897583535606
1146,-2.011011,4.341633,585.8475999999999,0.8144183634781428,0.3629672265580271
1147,-1.751915,4.527215,585.8014000000001,0.8142398566883399,0.3627756387001282
1148,-1.8163019999999999,3.977849,584.9591,0.8138555615895365,0.362481081056473
1149,-1.6820439999999999,4.009224000000001,583.3918,0.8137061801227581,0.362393974998227
1150,-1.4877639999999999,3.782401,582.2894,0.8132931961541849,0.36233219061345545
1151,-1.3575411,3.5368629999999994,582.3363999999999,0.8130293054845298,0.36267189379252346
1152,-1.42984,3.124548,582.2878,0.812907837572715,0.3627847221196376
1153,-1.5582219,2.98196,583.4608000000001,0.812808916221375,0.36300587332480966
1154,-1.855178,3.100527,583.9778,0.8124391317670101,0.3629457715784954
1155,-1.980222,3.26626,584.2402,0.8126115038057724,0.3629588564228913
1156,-1.844236,3.577822,584.6745,0.8123141780384652,0.36280536837581573
1157,-1.953132,4.020383,584.0586000000001,0.812144207751938,0.3629590388251475
1158,-2.049363,3.8396470000000003,583.9376,0.8123589090664414,0.36286920123362565
1159,-1.7266850000000002,3.606404,584.399,0.8121000526230491,0.3631398025634714
1160,-1.6669060000000002,3.3469160000000002,585.6631,0.8117670059316282,0.36313508198790917
1161,-1.886628,3.057398,585.3987,0.8114377019883197,0.36313351829951135
1162,-1.8047270000000002,2.929937,584.7478,0.8112167588453687,0.3632532250269034
1163,-1.8066590000000002,3.123834,585.2225000000001,0.8107762034756749,0.3631423286268989
1164,-2.151081,3.1411279999999997,584.0645999999999,0.810975229694295,0.36308978854694346
1165,-2.17254,3.328577,583.9826,0.811030883019851,0.363031722461708
1166,-2.119703,3.37607,583.7156,0.8112494963253207,0.36302984398584043
1167,-2.051218,2.999593,584.3042,0.8112451954577498,0.36293253793084823
1168,-2.1930009999999998,3.2532539999999996,584.5358,0.8111145298451283,0.36292596372532643
1169,-2.0679089999999998,3.461278,584.4970000000001,0.8108588626522923,0.36274375157560146
1170,-1.890749,3.4142829999999997,584.2809,0.8110116739808616,0.36281036709827374
1171,-1.845891,2.9172190000000002,583.8649,0.8113190194605513,0.3626123663838451
1172,-1.7727061,3.111714,584.3691,0.8111979670532262,0.36271755011443496
1173,-1.822363,3.123294,583.7798,0.8114875429114934,0.3626981613958366
1174,-1.871707,3.374369,584.7128,0.8113630993782086,0.3625047798560671
1175,-1.5610191,3.4637280000000006,584.6722,0.8114056756874068,0.36268941394933013
1176,-1.629369,3.418862,584.5091,0.8116399818193376,0.36278016304871774
